Code postal;Commune;Ancienne commune;Département;Nom département;Région
51330;VERNANCOURT;;51;Marne;Grand Est
51330;LE VIEIL DAMPIERRE;;51;Marne;Grand Est
51330;BETTANCOURT LA LONGUE;;51;Marne;Grand Est
51330;LES CHARMONTOIS;;51;Marne;Grand Est
51330;DAMPIERRE LE CHATEAU;;51;Marne;Grand Est
51330;POSSESSE;;51;Marne;Grand Est
51330;REMICOURT;;51;Marne;Grand Est
51330;SOMME YEVRE;;51;Marne;Grand Est
51330;VROIL;;51;Marne;Grand Est
51330;CHARMONT;;51;Marne;Grand Est
51330;CONTAULT;;51;Marne;Grand Est
51330;EPENSE;;51;Marne;Grand Est
51330;GIVRY EN ARGONNE;;51;Marne;Grand Est
51330;ST MARD SUR LE MONT;;51;Marne;Grand Est
51330;VANAULT LE CHATEL;;51;Marne;Grand Est
51330;ST JEAN DEVANT POSSESSE;;51;Marne;Grand Est
51340;BIGNICOURT SUR SAULX;;51;Marne;Grand Est
51340;VAL DE VIERE;;51;Marne;Grand Est
51340;ETREPY;;51;Marne;Grand Est
51340;HEILTZ LE MAURUPT;;51;Marne;Grand Est
51340;MAURUPT LE MONTOIS;;51;Marne;Grand Est
51340;ST VRAIN;;51;Marne;Grand Est
51340;SOGNY EN L ANGLE;;51;Marne;Grand Est
51340;BLESME;;51;Marne;Grand Est
51340;HEILTZ L EVEQUE;;51;Marne;Grand Est
51340;JUSSECOURT MINECOURT;;51;Marne;Grand Est
51340;SCRUPT;;51;Marne;Grand Est
51340;VOUILLERS;;51;Marne;Grand Est
51340;ST LUMIER LA POPULEUSE;;51;Marne;Grand Est
51340;TROIS FONTAINES L ABBAYE;;51;Marne;Grand Est
51340;VANAULT LES DAMES;;51;Marne;Grand Est
51340;PARGNY SUR SAULX;;51;Marne;Grand Est
51350;CORMONTREUIL;;51;Marne;Grand Est
51360;VERZENAY;;51;Marne;Grand Est
51360;BEAUMONT SUR VESLE;;51;Marne;Grand Est
51360;PRUNAY;;51;Marne;Grand Est
51360;VAL DE VESLE;;51;Marne;Grand Est
51370;CHAMPIGNY;;51;Marne;Grand Est
51370;ST BRICE COURCELLES;;51;Marne;Grand Est
51370;THILLOIS;;51;Marne;Grand Est
51370;LES MESNEUX;;51;Marne;Grand Est
51370;ORMES;;51;Marne;Grand Est
51380;VAUDEMANGE;;51;Marne;Grand Est
51380;TREPAIL;;51;Marne;Grand Est
51380;VERZY;;51;Marne;Grand Est
51380;VILLERS MARMERY;;51;Marne;Grand Est
51390;BOUILLY;;51;Marne;Grand Est
51390;COULOMMES LA MONTAGNE;;51;Marne;Grand Est
51390;COURMAS;;51;Marne;Grand Est
51390;JOUY LES REIMS;;51;Marne;Grand Est
51390;VRIGNY;;51;Marne;Grand Est
51390;GUEUX;;51;Marne;Grand Est
51390;MERY PREMECY;;51;Marne;Grand Est
51390;ROSNAY;;51;Marne;Grand Est
51390;VILLE DOMMANGE;;51;Marne;Grand Est
51390;GERMIGNY;;51;Marne;Grand Est
51390;PARGNY LES REIMS;;51;Marne;Grand Est
51390;ST EUPHRAISE ET CLAIRIZET;;51;Marne;Grand Est
51390;JANVRY;;51;Marne;Grand Est
51400;BILLY LE GRAND;;51;Marne;Grand Est
51400;BOUY;;51;Marne;Grand Est
51400;DAMPIERRE AU TEMPLE;;51;Marne;Grand Est
51400;MOURMELON LE PETIT;;51;Marne;Grand Est
51400;LES PETITES LOGES;;51;Marne;Grand Est
51400;PROSNES;;51;Marne;Grand Est
51400;SEPT SAULX;;51;Marne;Grand Est
51400;BACONNES;;51;Marne;Grand Est
51400;LES GRANDES LOGES;;51;Marne;Grand Est
51400;MOURMELON LE GRAND;;51;Marne;Grand Est
51400;ST HILAIRE AU TEMPLE;;51;Marne;Grand Est
51400;CUPERLY;;51;Marne;Grand Est
51400;VADENAY;;51;Marne;Grand Est
51400;LIVRY LOUVERCY;;51;Marne;Grand Est
51420;NOGENT L ABBESSE;;51;Marne;Grand Est
51420;CERNAY LES REIMS;;51;Marne;Grand Est
51420;WITRY LES REIMS;;51;Marne;Grand Est
51420;BERRU;;51;Marne;Grand Est
51430;BEZANNES;;51;Marne;Grand Est
51430;TINQUEUX;;51;Marne;Grand Est
51450;BETHENY;;51;Marne;Grand Est
51460;COURTISOLS;;51;Marne;Grand Est
51460;L EPINE;;51;Marne;Grand Est
51460;HERPONT;;51;Marne;Grand Est
51460;POIX;;51;Marne;Grand Est
51460;ST ETIENNE AU TEMPLE;;51;Marne;Grand Est
51460;SOMME VESLE;;51;Marne;Grand Est
51460;TILLOY ET BELLAY;;51;Marne;Grand Est
51470;ST MEMMIE;;51;Marne;Grand Est
51470;MONCETZ LONGEVAS;;51;Marne;Grand Est
51480;BELVAL SOUS CHATILLON;;51;Marne;Grand Est
51480;CORMOYEUX;;51;Marne;Grand Est
51480;DAMERY;;51;Marne;Grand Est
51480;NANTEUIL LA FORET;;51;Marne;Grand Est
51480;LA NEUVILLE AUX LARRIS;;51;Marne;Grand Est
51480;OEUILLY;;51;Marne;Grand Est
51480;VAUCIENNES;;51;Marne;Grand Est
51480;VENTEUIL;;51;Marne;Grand Est
51480;CUCHERY;;51;Marne;Grand Est
51480;CUMIERES;;51;Marne;Grand Est
51480;FLEURY LA RIVIERE;;51;Marne;Grand Est
51480;POURCY;;51;Marne;Grand Est
51480;BOURSAULT;;51;Marne;Grand Est
51480;CHAMPLAT ET BOUJACOURT;;51;Marne;Grand Est
51480;COURTAGNON;;51;Marne;Grand Est
51480;REUIL;;51;Marne;Grand Est
51480;ROMERY;;51;Marne;Grand Est
51490;BETHENIVILLE;;51;Marne;Grand Est
51490;ST HILAIRE LE PETIT;;51;Marne;Grand Est
51490;ST MARTIN L HEUREUX;;51;Marne;Grand Est
51490;SELLES;;51;Marne;Grand Est
51490;EPOYE;;51;Marne;Grand Est
51490;PONTFAVERGER MORONVILLIERS;;51;Marne;Grand Est
51490;DONTRIEN;;51;Marne;Grand Est
51490;BEINE NAUROY;;51;Marne;Grand Est
51490;ST MASMES;;51;Marne;Grand Est
51500;CHAMERY;;51;Marne;Grand Est
51500;CHAMPFLEURY;;51;Marne;Grand Est
51500;MONTBRE;;51;Marne;Grand Est
51500;PUISIEULX;;51;Marne;Grand Est
51500;RILLY LA MONTAGNE;;51;Marne;Grand Est
51500;ST LEONARD;;51;Marne;Grand Est
51500;LUDES;;51;Marne;Grand Est
51500;MAILLY CHAMPAGNE;;51;Marne;Grand Est
51500;SACY;;51;Marne;Grand Est
51500;VILLE EN SELVE;;51;Marne;Grand Est
51500;VILLERS AUX NOEUDS;;51;Marne;Grand Est
51500;CHIGNY LES ROSES;;51;Marne;Grand Est
51500;ECUEIL;;51;Marne;Grand Est
51500;SERMIERS;;51;Marne;Grand Est
51500;TAISSY;;51;Marne;Grand Est
51500;SILLERY;;51;Marne;Grand Est
51500;TROIS PUITS;;51;Marne;Grand Est
51500;VILLERS ALLERAND;;51;Marne;Grand Est
51510;COOLUS;;51;Marne;Grand Est
51510;COMPERTRIX;;51;Marne;Grand Est
51510;ST GIBRIEN;;51;Marne;Grand Est
51510;ST PIERRE;;51;Marne;Grand Est
51510;CHENIERS;;51;Marne;Grand Est
51510;FAGNIERES;;51;Marne;Grand Est
51510;MATOUGUES;;51;Marne;Grand Est
51510;THIBIE;;51;Marne;Grand Est
51510;VILLERS LE CHATEAU;;51;Marne;Grand Est
51520;RECY;;51;Marne;Grand Est
51520;ST MARTIN SUR LE PRE;;51;Marne;Grand Est
51520;SARRY;;51;Marne;Grand Est
51520;SOGNY AUX MOULINS;;51;Marne;Grand Est
51520;LA VEUVE;;51;Marne;Grand Est
51530;BRUGNY VAUDANCOURT;;51;Marne;Grand Est
51530;CHOUILLY;;51;Marne;Grand Est
51530;CUIS;;51;Marne;Grand Est
51530;MONTHELON;;51;Marne;Grand Est
51530;MOUSSY;;51;Marne;Grand Est
51530;OIRY;;51;Marne;Grand Est
51530;MAGENTA;;51;Marne;Grand Est
51530;CHAVOT COURCOURT;;51;Marne;Grand Est
51530;DIZY;;51;Marne;Grand Est
51530;MANCY;;51;Marne;Grand Est
51530;MARDEUIL;;51;Marne;Grand Est
51530;MORANGIS;;51;Marne;Grand Est
51530;ST MARTIN D ABLOIS;;51;Marne;Grand Est
51530;MOSLINS;;51;Marne;Grand Est
51530;PIERRY;;51;Marne;Grand Est
51530;CRAMANT;;51;Marne;Grand Est
51530;VINAY;;51;Marne;Grand Est
51600;LA CROIX EN CHAMPAGNE;;51;Marne;Grand Est
51600;LAVAL SUR TOURBE;;51;Marne;Grand Est
51600;ST HILAIRE LE GRAND;;51;Marne;Grand Est
51600;ST SOUPLET SUR PY;;51;Marne;Grand Est
51600;SOUAIN PERTHES LES HURLUS;;51;Marne;Grand Est
51600;SUIPPES;;51;Marne;Grand Est
51600;VAUDESINCOURT;;51;Marne;Grand Est
51600;AUBERIVE;;51;Marne;Grand Est
51600;BUSSY LE CHATEAU;;51;Marne;Grand Est
51600;LA CHEPPE;;51;Marne;Grand Est
51600;ST JEAN SUR TOURBE;;51;Marne;Grand Est
51600;ST REMY SUR BUSSY;;51;Marne;Grand Est
51600;SOMME SUIPPE;;51;Marne;Grand Est
51600;JONCHERY SUR SUIPPE;;51;Marne;Grand Est
51600;STE MARIE A PY;;51;Marne;Grand Est
51600;SOMMEPY TAHURE;;51;Marne;Grand Est
51600;SOMME TOURBE;;51;Marne;Grand Est
51700;BASLIEUX SOUS CHATILLON;;51;Marne;Grand Est
51700;COURTHIEZY;;51;Marne;Grand Est
51700;FESTIGNY;;51;Marne;Grand Est
51700;IGNY COMBLIZY;;51;Marne;Grand Est
51700;MAREUIL LE PORT;;51;Marne;Grand Est
51700;TROISSY;;51;Marne;Grand Est
51700;CHAMPVOISY;;51;Marne;Grand Est
51700;CHATILLON SUR MARNE;;51;Marne;Grand Est
51700;JONQUERY;;51;Marne;Grand Est
51700;LEUVRIGNY;;51;Marne;Grand Est
51700;NESLE LE REPONS;;51;Marne;Grand Est
51700;OLIZY;;51;Marne;Grand Est
51700;PASSY GRIGNY;;51;Marne;Grand Est
51700;BINSON ET ORQUIGNY;;51;Marne;Grand Est
51700;DORMANS;;51;Marne;Grand Est
51700;DORMANS;SOILLY;51;Marne;Grand Est
51700;ANTHENAY;;51;Marne;Grand Est
51700;CUISLES;;51;Marne;Grand Est
51700;MAREUIL LE PORT;PORT A BINSON;51;Marne;Grand Est
51700;STE GEMME;;51;Marne;Grand Est
51700;VANDIERES;;51;Marne;Grand Est
51700;VERNEUIL;;51;Marne;Grand Est
51700;VILLERS SOUS CHATILLON;;51;Marne;Grand Est
51700;VINCELLES;;51;Marne;Grand Est
51800;BERZIEUX;;51;Marne;Grand Est
51800;BINARVILLE;;51;Marne;Grand Est
51800;BRAUX ST REMY;;51;Marne;Grand Est
51800;CERNAY EN DORMOIS;;51;Marne;Grand Est
51800;LE CHEMIN;;51;Marne;Grand Est
51800;COURTEMONT;;51;Marne;Grand Est
51800;ELISE DAUCOURT;;51;Marne;Grand Est
51800;GRATREUIL;;51;Marne;Grand Est
51800;MAFFRECOURT;;51;Marne;Grand Est
51800;MINAUCOURT LE MESNIL LES HURLUS;;51;Marne;Grand Est
51800;MOIREMONT;;51;Marne;Grand Est
51800;STE MENEHOULD;;51;Marne;Grand Est
51800;ST MARD SUR AUVE;;51;Marne;Grand Est
51800;SERVON MELZICOURT;;51;Marne;Grand Est
51800;VALMY;;51;Marne;Grand Est
51800;VIENNE LA VILLE;;51;Marne;Grand Est
51800;VILLE SUR TOURBE;;51;Marne;Grand Est
51800;VIRGINY;;51;Marne;Grand Est
51800;WARGEMOULIN HURLUS;;51;Marne;Grand Est
51800;VOILEMONT;;51;Marne;Grand Est
51800;AUVE;;51;Marne;Grand Est
51800;CHAUDEFONTAINE;;51;Marne;Grand Est
51800;DOMMARTIN DAMPIERRE;;51;Marne;Grand Est
51800;FONTAINE EN DORMOIS;;51;Marne;Grand Est
51800;GIZAUCOURT;;51;Marne;Grand Est
51800;MASSIGES;;51;Marne;Grand Est
51800;LA NEUVILLE AU PONT;;51;Marne;Grand Est
51800;VERRIERES;;51;Marne;Grand Est
51800;VIENNE LE CHATEAU;;51;Marne;Grand Est
51800;BRAUX STE COHIERE;;51;Marne;Grand Est
51800;CHATRICES;;51;Marne;Grand Est
51800;ECLAIRES;;51;Marne;Grand Est
51800;ARGERS;;51;Marne;Grand Est
51800;FLORENT EN ARGONNE;;51;Marne;Grand Est
51800;HANS;;51;Marne;Grand Est
51800;LA CHAPELLE FELCOURT;;51;Marne;Grand Est
51800;ROUVROY RIPONT;;51;Marne;Grand Est
51800;DOMMARTIN SOUS HANS;;51;Marne;Grand Est
51800;ST THOMAS EN ARGONNE;;51;Marne;Grand Est
51800;VILLERS EN ARGONNE;;51;Marne;Grand Est
51800;MALMY;;51;Marne;Grand Est
51800;PASSAVANT EN ARGONNE;;51;Marne;Grand Est
51800;SIVRY ANTE;;51;Marne;Grand Est
51800;SOMME BIONNE;;51;Marne;Grand Est
52000;CHAMARANDES CHOIGNES;;52;Haute-Marne;Grand Est
52000;CHAMARANDES CHOIGNES;CHOIGNES;52;Haute-Marne;Grand Est
52000;CHAUMONT;;52;Haute-Marne;Grand Est
52000;CHAUMONT;BROTTES;52;Haute-Marne;Grand Est
52000;CONDES;;52;Haute-Marne;Grand Est
52000;EUFFIGNEIX;;52;Haute-Marne;Grand Est
52000;LAVILLE AUX BOIS;;52;Haute-Marne;Grand Est
52000;JONCHERY;;52;Haute-Marne;Grand Est
52000;CHAMARANDES CHOIGNES;CHAMARANDES;52;Haute-Marne;Grand Est
52000;FOULAIN;CRENAY;52;Haute-Marne;Grand Est
52000;JONCHERY;SARCICOURT;52;Haute-Marne;Grand Est
52000;LUZY SUR MARNE;;52;Haute-Marne;Grand Est
52000;VERBIESLES;;52;Haute-Marne;Grand Est
52000;VILLIERS LE SEC;;52;Haute-Marne;Grand Est
52000;NEUILLY SUR SUIZE;;52;Haute-Marne;Grand Est
52000;BRETHENAY;;52;Haute-Marne;Grand Est
52000;BUXIERES LES VILLIERS;;52;Haute-Marne;Grand Est
52000;RIAUCOURT;;52;Haute-Marne;Grand Est
52000;SEMOUTIERS MONTSAON;;52;Haute-Marne;Grand Est
52000;JONCHERY;LAHARMAND;52;Haute-Marne;Grand Est
52000;TREIX;;52;Haute-Marne;Grand Est
52000;SEMOUTIERS MONTSAON;MONTSAON;52;Haute-Marne;Grand Est
52100;ST EULIEN;;52;Haute-Marne;Grand Est
52100;MOESLAINS;;52;Haute-Marne;Grand Est
52100;PERTHES;;52;Haute-Marne;Grand Est
52100;ST DIZIER;;52;Haute-Marne;Grand Est
52100;BETTANCOURT LA FERREE;;52;Haute-Marne;Grand Est
52100;CHANCENAY;;52;Haute-Marne;Grand Est
52100;VILLIERS EN LIEU;;52;Haute-Marne;Grand Est
52100;SAPIGNICOURT;;52;Haute-Marne;Grand Est
52100;HALLIGNICOURT;;52;Haute-Marne;Grand Est
52100;LANEUVILLE AU PONT;;52;Haute-Marne;Grand Est
52100;VALCOURT;;52;Haute-Marne;Grand Est
52110;AMBONVILLE;;52;Haute-Marne;Grand Est
52110;ARNANCOURT;;52;Haute-Marne;Grand Est
52110;BAUDRECOURT;;52;Haute-Marne;Grand Est
52110;BEURVILLE;;52;Haute-Marne;Grand Est
52110;CHARMES EN L ANGLE;;52;Haute-Marne;Grand Est
52110;CIREY SUR BLAISE;;52;Haute-Marne;Grand Est
52110;DAILLANCOURT;;52;Haute-Marne;Grand Est
52110;MERTRUD;;52;Haute-Marne;Grand Est
52110;MORANCOURT;;52;Haute-Marne;Grand Est
52110;LESCHERES SUR LE BLAISERON;;52;Haute-Marne;Grand Est
52110;TREMILLY;;52;Haute-Marne;Grand Est
52110;COURCELLES SUR BLAISE;;52;Haute-Marne;Grand Est
52110;DOMMARTIN LE ST PERE;;52;Haute-Marne;Grand Est
52110;DOULEVANT LE CHATEAU;;52;Haute-Marne;Grand Est
52110;DOULEVANT LE CHATEAU;VILLIERS AUX CHENES;52;Haute-Marne;Grand Est
52110;NULLY;;52;Haute-Marne;Grand Est
52110;BLUMERAY;;52;Haute-Marne;Grand Est
52110;BOUZANCOURT;;52;Haute-Marne;Grand Est
52110;BRACHAY;;52;Haute-Marne;Grand Est
52110;CHARMES LA GRANDE;;52;Haute-Marne;Grand Est
52110;DOMMARTIN LE FRANC;;52;Haute-Marne;Grand Est
52110;FLAMMERECOURT;;52;Haute-Marne;Grand Est
52120;AIZANVILLE;;52;Haute-Marne;Grand Est
52120;BLESSONVILLE;;52;Haute-Marne;Grand Est
52120;BRICON;;52;Haute-Marne;Grand Est
52120;CHATEAUVILLAIN;CREANCEY;52;Haute-Marne;Grand Est
52120;DINTEVILLE;;52;Haute-Marne;Grand Est
52120;LAFERTE SUR AUBE;;52;Haute-Marne;Grand Est
52120;RICHEBOURG;;52;Haute-Marne;Grand Est
52120;SILVAROUVRES;;52;Haute-Marne;Grand Est
52120;AUTREVILLE SUR LA RENNE;;52;Haute-Marne;Grand Est
52120;AUTREVILLE SUR LA RENNE;VALDELANCOURT;52;Haute-Marne;Grand Est
52120;LANTY SUR AUBE;;52;Haute-Marne;Grand Est
52120;LATRECEY ORMOY SUR AUBE;;52;Haute-Marne;Grand Est
52120;LATRECEY ORMOY SUR AUBE;ORMOY SUR AUBE;52;Haute-Marne;Grand Est
52120;BRAUX LE CHATEL;;52;Haute-Marne;Grand Est
52120;CHATEAUVILLAIN;;52;Haute-Marne;Grand Est
52120;CHATEAUVILLAIN;ESSEY LES PONTS;52;Haute-Marne;Grand Est
52120;CHATEAUVILLAIN;MARMESSE;52;Haute-Marne;Grand Est
52120;ORGES;;52;Haute-Marne;Grand Est
52120;PONT LA VILLE;;52;Haute-Marne;Grand Est
52120;VILLARS EN AZOIS;;52;Haute-Marne;Grand Est
52130;ATTANCOURT;;52;Haute-Marne;Grand Est
52130;DOMBLAIN;;52;Haute-Marne;Grand Est
52130;DOULEVANT LE PETIT;;52;Haute-Marne;Grand Est
52130;FAYS;;52;Haute-Marne;Grand Est
52130;MONTREUIL SUR BLAISE;;52;Haute-Marne;Grand Est
52130;TROISFONTAINES LA VILLE;;52;Haute-Marne;Grand Est
52130;RACHECOURT SUZEMONT;;52;Haute-Marne;Grand Est
52130;TROISFONTAINES LA VILLE;FLORNOY;52;Haute-Marne;Grand Est
52130;VALLERET;;52;Haute-Marne;Grand Est
52130;BAILLY AUX FORGES;;52;Haute-Marne;Grand Est
52130;ALLICHAMPS;;52;Haute-Marne;Grand Est
52130;BROUSSEVAL;;52;Haute-Marne;Grand Est
52130;SOMMANCOURT;;52;Haute-Marne;Grand Est
52130;VAUX SUR BLAISE;;52;Haute-Marne;Grand Est
52130;LOUVEMONT;;52;Haute-Marne;Grand Est
52130;MAGNEUX;;52;Haute-Marne;Grand Est
52130;VOILLECOMTE;;52;Haute-Marne;Grand Est
52130;TROISFONTAINES LA VILLE;AVRAINVILLE;52;Haute-Marne;Grand Est
52130;TROISFONTAINES LA VILLE;VILLIERS AUX BOIS;52;Haute-Marne;Grand Est
52130;VILLE EN BLAISOIS;;52;Haute-Marne;Grand Est
52130;WASSY;;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;MAULAIN;52;Haute-Marne;Grand Est
52140;LAVILLENEUVE;;52;Haute-Marne;Grand Est
52140;RANGECOURT;;52;Haute-Marne;Grand Est
52140;SAULXURES;;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;MONTIGNY LE ROI;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;RAVENNEFONTAINES;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;RECOURT;52;Haute-Marne;Grand Est
52140;AVRECOURT;;52;Haute-Marne;Grand Est
52140;CHAUFFOURT;;52;Haute-Marne;Grand Est
52140;RANCONNIERES;;52;Haute-Marne;Grand Est
52140;DAMMARTIN SUR MEUSE;;52;Haute-Marne;Grand Est
52140;SARREY;;52;Haute-Marne;Grand Est
52140;IS EN BASSIGNY;;52;Haute-Marne;Grand Est
52140;LAVERNOY;;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;EPINANT;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;LECOURT;52;Haute-Marne;Grand Est
52140;VAL DE MEUSE;PROVENCHERES SUR MEUSE;52;Haute-Marne;Grand Est
52150;BOURMONT ENTRE MEUSE ET MOUZON;BOURMONT;52;Haute-Marne;Grand Est
52150;HUILLIECOURT;;52;Haute-Marne;Grand Est
52150;ILLOUD;;52;Haute-Marne;Grand Est
52150;GRAFFIGNY CHEMIN;;52;Haute-Marne;Grand Est
52150;HARREVILLE LES CHANTEURS;;52;Haute-Marne;Grand Est
52150;ROMAIN SUR MEUSE;;52;Haute-Marne;Grand Est
52150;SOULAUCOURT SUR MOUZON;;52;Haute-Marne;Grand Est
52150;VAUDRECOURT;;52;Haute-Marne;Grand Est
52150;CHAMPIGNEULLES EN BASSIGNY;;52;Haute-Marne;Grand Est
52150;LEVECOURT;;52;Haute-Marne;Grand Est
52150;SOMMERECOURT;;52;Haute-Marne;Grand Est
52150;BOURG STE MARIE;;52;Haute-Marne;Grand Est
52150;BOURMONT ENTRE MEUSE ET MOUZON;NIJON;52;Haute-Marne;Grand Est
52150;BRAINVILLE SUR MEUSE;;52;Haute-Marne;Grand Est
52150;CHAUMONT LA VILLE;;52;Haute-Marne;Grand Est
52150;DONCOURT SUR MEUSE;;52;Haute-Marne;Grand Est
52150;HACOURT;;52;Haute-Marne;Grand Est
52150;BOURMONT ENTRE MEUSE ET MOUZON;GONAINCOURT;52;Haute-Marne;Grand Est
52150;BOURMONT ENTRE MEUSE ET MOUZON;GONCOURT;52;Haute-Marne;Grand Est
52150;OUTREMECOURT;;52;Haute-Marne;Grand Est
52150;ST THIEBAULT;;52;Haute-Marne;Grand Est
52150;GERMAINVILLIERS;;52;Haute-Marne;Grand Est
52150;MALAINCOURT SUR MEUSE;;52;Haute-Marne;Grand Est
52160;ARBOT;;52;Haute-Marne;Grand Est
52160;AULNOY SUR AUBE;;52;Haute-Marne;Grand Est
52160;VALS DES TILLES;LAMARGELLE AUX BOIS;52;Haute-Marne;Grand Est
52160;VALS DES TILLES;MUSSEAU;52;Haute-Marne;Grand Est
52160;VALS DES TILLES;CHALMESSIN;52;Haute-Marne;Grand Est
52160;COLMIER LE BAS;;52;Haute-Marne;Grand Est
52160;COLMIER LE HAUT;;52;Haute-Marne;Grand Est
52160;POINSENOT;;52;Haute-Marne;Grand Est
52160;ROUELLES;;52;Haute-Marne;Grand Est
52160;POINSON LES GRANCEY;;52;Haute-Marne;Grand Est
52160;PRASLAY;;52;Haute-Marne;Grand Est
52160;VILLARS SANTENOGE;VILLARS MONTROYER;52;Haute-Marne;Grand Est
52160;VIVEY;;52;Haute-Marne;Grand Est
52160;BAY SUR AUBE;;52;Haute-Marne;Grand Est
52160;CHALANCEY;;52;Haute-Marne;Grand Est
52160;VALS DES TILLES;;52;Haute-Marne;Grand Est
52160;VALS DES TILLES;VILLEMERVRY;52;Haute-Marne;Grand Est
52160;GERMAINES;;52;Haute-Marne;Grand Est
52160;PERROGNEY LES FONTAINES;;52;Haute-Marne;Grand Est
52160;VILLARS SANTENOGE;;52;Haute-Marne;Grand Est
52160;VILLARS SANTENOGE;SANTENOGE;52;Haute-Marne;Grand Est
52160;VITRY EN MONTAGNE;;52;Haute-Marne;Grand Est
52160;AUBERIVE;;52;Haute-Marne;Grand Est
52160;VALS DES TILLES;VILLEMORON;52;Haute-Marne;Grand Est
52160;MOUILLERON;;52;Haute-Marne;Grand Est
52160;PERROGNEY LES FONTAINES;PIERREFONTAINES;52;Haute-Marne;Grand Est
52160;ROUVRES SUR AUBE;;52;Haute-Marne;Grand Est
52160;VAILLANT;;52;Haute-Marne;Grand Est
52170;CHEVILLON;BREUIL SUR MARNE;52;Haute-Marne;Grand Est
52170;CHEVILLON;;52;Haute-Marne;Grand Est
52170;BAYARD SUR MARNE;;52;Haute-Marne;Grand Est
52170;BAYARD SUR MARNE;PREZ SUR MARNE;52;Haute-Marne;Grand Est
52170;FONTAINES SUR MARNE;;52;Haute-Marne;Grand Est
52170;BAYARD SUR MARNE;GOURZON;52;Haute-Marne;Grand Est
52170;RACHECOURT SUR MARNE;;52;Haute-Marne;Grand Est
52170;BAYARD SUR MARNE;LANEUVILLE A BAYARD;52;Haute-Marne;Grand Est
52170;NARCY;;52;Haute-Marne;Grand Est
52170;CHEVILLON;SOMMEVILLE;52;Haute-Marne;Grand Est
52190;AUJEURRES;;52;Haute-Marne;Grand Est
52190;CHOILLEY DARDENAY;;52;Haute-Marne;Grand Est
52190;CHOILLEY DARDENAY;DARDENAY;52;Haute-Marne;Grand Est
52190;CUSEY;PERCEY SOUS MONTORMENTIER;52;Haute-Marne;Grand Est
52190;LE VAL D ESNOMS;CHATOILLENOT;52;Haute-Marne;Grand Est
52190;LE MONTSAUGEONNAIS;PRAUTHOY;52;Haute-Marne;Grand Est
52190;ST BROINGT LES FOSSES;;52;Haute-Marne;Grand Est
52190;LE MONTSAUGEONNAIS;VAUX SOUS AUBIGNY;52;Haute-Marne;Grand Est
52190;VESVRES SOUS CHALANCEY;;52;Haute-Marne;Grand Est
52190;CHASSIGNY;;52;Haute-Marne;Grand Est
52190;DOMMARIEN;;52;Haute-Marne;Grand Est
52190;LE VAL D ESNOMS;COURCELLES VAL D ESNOMS;52;Haute-Marne;Grand Est
52190;LE VAL D ESNOMS;ESNOMS AU VAL;52;Haute-Marne;Grand Est
52190;LEUCHEY;;52;Haute-Marne;Grand Est
52190;LE MONTSAUGEONNAIS;MONTSAUGEON;52;Haute-Marne;Grand Est
52190;RIVIERE LES FOSSES;;52;Haute-Marne;Grand Est
52190;VILLEGUSIEN LE LAC;PRANGEY;52;Haute-Marne;Grand Est
52190;CUSEY;;52;Haute-Marne;Grand Est
52190;ISOMES;;52;Haute-Marne;Grand Est
52190;LE VAL D ESNOMS;;52;Haute-Marne;Grand Est
52190;ST BROINGT LE BOIS;;52;Haute-Marne;Grand Est
52190;VILLEGUSIEN LE LAC;;52;Haute-Marne;Grand Est
52190;OCCEY;;52;Haute-Marne;Grand Est
52190;VILLEGUSIEN LE LAC;PIEPAPE;52;Haute-Marne;Grand Est
52190;VILLEGUSIEN LE LAC;ST MICHEL;52;Haute-Marne;Grand Est
52190;VILLIERS LES APREY;;52;Haute-Marne;Grand Est
52200;BOURG;;52;Haute-Marne;Grand Est
52200;CHAMPIGNY LES LANGRES;;52;Haute-Marne;Grand Est
52200;CHATENAY MACHERON;;52;Haute-Marne;Grand Est
52200;LANGRES;;52;Haute-Marne;Grand Est
52200;NOIDANT LE ROCHEUX;;52;Haute-Marne;Grand Est
52200;ORMANCEY;;52;Haute-Marne;Grand Est
52200;ST CIERGUES;;52;Haute-Marne;Grand Est
52200;PERRANCEY LES VIEUX MOULINS;;52;Haute-Marne;Grand Est
52200;MARDOR;;52;Haute-Marne;Grand Est
52200;SAINTS GEOSMES;;52;Haute-Marne;Grand Est
52200;ST VALLIER SUR MARNE;;52;Haute-Marne;Grand Est
52200;LANGRES;CORLEE;52;Haute-Marne;Grand Est
52200;BRENNES;;52;Haute-Marne;Grand Est
52200;PERRANCEY LES VIEUX MOULINS;VIEUX MOULINS;52;Haute-Marne;Grand Est
52200;COURCELLES EN MONTAGNE;;52;Haute-Marne;Grand Est
52200;SAINTS GEOSMES;BALESMES SUR MARNE;52;Haute-Marne;Grand Est
52200;ST MAURICE;;52;Haute-Marne;Grand Est
52200;HUMES JORQUENAY;;52;Haute-Marne;Grand Est
52200;HUMES JORQUENAY;JORQUENAY;52;Haute-Marne;Grand Est
